,,,TOTAL,,,
,,,Revenue,Sales,Customers,Price
Year,MONTH,Data Status,Thousand Dollars,Megawatthours,Count,Cents/kWh
2015,1,Final,33551487,329666320,147916025,10.177408
2015,2,Final,31768124,306768440,147499498,10.355734
2015,3,Final,31419312,305351769,148656946,10.289546
2015,4,Final,27565622,275475121,148387164,10.006574
2015,5,Final,29405371,288090699,148054757,10.206984
2015,6,Final,34725028,326396898,148728050,10.638896
2015,7,Final,39737709,362938067,149282187,10.948895
2015,8,Final,39280022,362031768,148559532,10.849883
2015,9,Final,35937166,332957875,148915286,10.793307
2015,10,Final,30523782,296055346,149215899,10.310161
2015,11,Final,27740186,275916529,148543795,10.053833
2015,12,Final,29687660,297343557,149835121,9.9842956
2015,.,Final,391341468,3758992390,148632855,10.410808
2016,1,Final,31980203,320890165,149158414,9.96609
2016,2,Final,29669892,296805763,148962775,9.9964002
2016,3,Final,28587264,285812359,150354947,10.002109
2016,4,Final,26486033,269531237,149340126,9.8267026
2016,5,Final,28643192,284707642,149976222,10.060563
2016,6,Final,34709927,329877905,150311307,10.522053
2016,7,Final,39823357,372172268,150065126,10.700248
2016,8,Final,41191001,381192328,150433452,10.805832
2016,9,Final,35960556,336752086,150428971,10.678644
2016,10,Final,30111499,296680671,150360762,10.149464
2016,11,Final,28006657,277316980,150333758,10.09915
2016,12,Final,31339464,310722226,150936431,10.086007
2016,.,Final,386509044,3762461630,150055191,10.27277
2017,1,Final,32216079,318177179,151095211,10.125201
2017,2,Final,28354189,275777135,150454520,10.281559
2017,3,Final,29965166,291443637,152072684,10.281633
2017,4,Final,27469753,272801158,150949126,10.069515
2017,5,Final,30176366,291870538,151783130,10.338956
2017,6,Final,35585345,328582615,152126314,10.829954
2017,7,Final,40269220,367613022,151550213,10.954242
2017,8,Final,39320307,360262619,152318190,10.914346
2017,9,Final,34929660,321725810,151661554,10.856965
2017,10,Final,31157493,299539479,152408072,10.401798
2017,11,Final,29139491,283347001,152355367,10.28403
2017,12,Final,31739198,312215782,152578237,10.165789
2017,.,Final,390322265,3723355974,151779385,10.483077
2018,1,Final,35865773,344552410,152694724,10.409381
2018,2,Final,30495724,292802384,152177564,10.415121
2018,3,Final,30707223,297074418,153251272,10.336542
2018,4,Final,28353326,278542617,152769874,10.17917
2018,5,Final,31394989,303327852,153587769,10.350183
2018,6,Final,36351325,338162820,153410945,10.749652
2018,7,Final,41232830,375106643,153369544,10.992295
2018,8,Final,41969982,381214846,153988296,11.009535
2018,9,Final,35969221,337342149,153230769,10.662534
2018,10,Final,32188565,309193878,153941387,10.41048
2018,11,Final,30080683,290584234,153616985,10.351794
2018,12,Final,31888674,312214548,154044162,10.213705
2018,.,Final,406498314,3860118798,153340274,10.53072
2019,1,Final,33659982,328609251,154427955,10.243163
2019,2,Final,30775182,295797693,152787704,10.404132
2019,3,Final,31212179,301852693,154726239,10.340202
2019,4,Final,28049925,273899838,154494404,10.240943
2019,5,Final,30805483,296801736,155068891,10.379145
2019,6,Final,34526167,321461605,154672832,10.74037
2019,7,Final,41354297,376094821,155192181,10.99571
2019,8,Final,41164384,372574087,155347250,11.048644
2019,9,Final,36847127,340462801,154957895,10.822659
2019,10,Final,32039456,308241206,156053737,10.394281
2019,11,Final,29629473,285532042,154991091,10.376935
2019,12,Final,31674489,309822691,156056308,10.223425
2019,.,Final,401738144,3811150463,154898041,10.541125
2020,1,Preliminary,32017517,311318371,155905171,10.284493
2020,2,Preliminary,29849898,290120059,155104332,10.288809
2020,3,Preliminary,29333175,285177062,156461813,10.285952
2020,4,Preliminary,26884016,258144708,156399231,10.41432
2020,5,Preliminary,28324166,270485764,156213155,10.471592
2020,6,Preliminary,34587926,315651056,156858938,10.957646
2020,7,Preliminary,41736622,374733975,157644891,11.137667
2020,8,Preliminary,40415960,364212173,156936236,11.096818
2020,9,Preliminary,35210956,318002070,157268612,11.072556
2020,10,Preliminary,31344517,292142274,157460771,10.729196
2020,11,Preliminary,28519375,272926189,156852173,10.449483
2020,12,Preliminary,32461853,310827638,158150710,10.443683
2020,.,Preliminary,390685982,3663741342,156771336,10.66358
2021,1,Preliminary,33237371,321218732,156730734,10.347271
2021,2,Preliminary,34690746,299050505,155382316,11.600297
2021,3,Preliminary,32018644,293740622,158482043,10.900312
2021,4,Preliminary,29160729,271806476,157633045,10.72849
2021,.,Preliminary,129107491,1185816334,157057035,10.887647
